Wavelength,AbsorptionRate,Transmission,OpticalDensity,Material
300,0.584306997,0,72236.95242,AZO
301,0.595032441,0.090940447,81514.92602,AZO
302,0.605757886,0.838487274,74565.78982,AZO
303,0.61648333,1.51267817,72550.20329,AZO
304,0.627208775,2.116278286,68563.34146,AZO
305,0.63793422,2.652052776,66571.07764,AZO
306,0.648432102,3.122766795,66563.12111,AZO
307,0.65891788,3.531185495,63052.80149,AZO
308,0.669403658,3.880074029,61785.8924,AZO
309,0.679889437,4.172197551,60432.1596,AZO
310,0.690375215,4.410321215,57151.52289,AZO
311,0.70045125,4.597210174,54259.65352,AZO
312,0.710481247,4.735629581,54411.6073,AZO
313,0.720511244,4.82834459,48012.94798,AZO
314,0.73054124,4.878120354,49089.34737,AZO
315,0.740571237,4.887722027,49066.01145,AZO
316,0.750027157,4.859914761,42998.23294,AZO
317,0.759380564,4.797463711,43035.9143,AZO
318,0.76873397,4.70313403,42937.47752,AZO
319,0.778087376,4.579690872,39582.08211,AZO
320,0.787440783,4.429899388,38208.23093,AZO
321,0.796080556,4.256524734,34221.23875,AZO
322,0.804539663,4.062332063,37413.75328,AZO
323,0.812998771,3.850086527,33073.45699,AZO
324,0.821457878,3.622553281,33999.04032,AZO
325,0.829916985,3.382497477,29994.58593,AZO
326,0.837553361,3.13268427,32844.41137,AZO
327,0.844911786,2.875878812,28700.77683,AZO
328,0.852270212,2.614846257,30693.44471,AZO
329,0.859628637,2.352351759,26269.51517,AZO
330,0.866987063,2.091160471,25877.93829,AZO
331,0.873448138,1.834037546,22862.88301,AZO
332,0.879519061,1.583748137,24162.71578,AZO
333,0.885589985,1.343057399,23758.69474,AZO
334,0.891660908,1.114730484,20350.24473,AZO
335,0.897731831,0.901532546,20388.6221,AZO
336,0.902867343,0.706228739,21302.30194,AZO
337,0.907491302,0.531584215,19706.2962,AZO
338,0.912115261,0.380364128,18552.98278,AZO
339,0.916739219,0.255333632,15989.83787,AZO
340,0.921363178,0.15925788,14940.06865,AZO
341,0.925050193,0.094902026,15575.09668,AZO
342,0.928101993,0.065031222,15099.20187,AZO
343,0.931153792,0.072410623,14535.56503,AZO
344,0.934205592,0.119805382,13529.44352,AZO
345,0.937257391,0.209980651,11731.02123,AZO
346,0.939405111,0.345701585,11349.74911,AZO
347,0.94079943,0.529733337,10418.20883,AZO
348,0.94219375,0.764841061,10533.47777,AZO
349,0.94358807,1.053789909,11030.84944,AZO
350,0.944982389,1.399351014,8914.908965,AZO
351,0.945535805,1.812053943,8037.707154,AZO
352,0.945231155,2.325426304,7219.922091,AZO
353,0.944926505,2.977237087,6844.106006,AZO
354,0.944621855,3.802166043,6949.079662,AZO
355,0.944317205,4.783250325,6321.293248,AZO
356,0.943259409,5.863446399,5553.803632,AZO
357,0.941260181,7.031660052,5199.752078,AZO
358,0.939260953,8.317557082,4560.31399,AZO
359,0.937261725,9.745643423,4343.089303,AZO
360,0.935262497,11.31711248,3891.584824,AZO
361,0.932615513,13.08053061,3988.487429,AZO
362,0.928971981,15.28252207,3422.461776,AZO
363,0.925328449,18.0417556,2310.952395,AZO
364,0.921684918,20.78703605,2570.303893,AZO
365,0.918041386,22.94944976,2324.696727,AZO
366,0.913865462,24.67631058,2151.156572,AZO
367,0.908671726,26.30060546,1422.51089,AZO
368,0.90347799,28.08984568,1590.259628,AZO
369,0.898284255,30.01949256,1861.955184,AZO
370,0.893090519,31.98361078,1455.823512,AZO
371,0.887481912,33.88478718,989.0886986,AZO
372,0.880871889,35.6665115,645.8431937,AZO
373,0.874261866,37.28452506,651.9954798,AZO
374,0.867651844,38.69457147,464.7282433,AZO
375,0.861041821,39.86521392,202.6929548,AZO
376,0.854129187,40.83283467,91.98259993,AZO
377,0.846270893,41.65615932,44.48566626,AZO
378,0.8384126,42.39360029,50.4258024,AZO
379,0.830554306,43.08913784,64.10029882,AZO
380,0.822696012,43.76693878,51.03165853,AZO
381,0.81463558,44.44973286,52.05923531,AZO
382,0.805724041,45.16024983,50.09281084,AZO
383,0.796812502,45.92121944,56.42543608,AZO
384,0.787900963,46.75537144,71.39723502,AZO
385,0.778989423,47.68523851,50.31699515,AZO
386,0.769959202,48.72055972,59.88115388,AZO
387,0.760208408,49.85066571,52.3062569,AZO
388,0.750457614,51.06306217,39.29124942,AZO
389,0.74070682,52.34525481,62.69915161,AZO
390,0.730956026,53.68474932,68.13516182,AZO
391,0.721149339,55.07111585,55.35326533,AZO
392,0.710783713,56.51029591,56.20131184,AZO
393,0.700418087,58.01602835,63.61263151,AZO
394,0.69005246,59.6020998,41.4916855,AZO
395,0.679686834,61.25500676,59.99143748,AZO
396,0.66930551,62.72050001,62.66438587,AZO
397,0.658551358,63.66239335,60.67173154,AZO
398,0.647797205,64.14767953,73.94353361,AZO
399,0.637043053,64.46268435,44.32726107,AZO
400,0.6262889,64.77975292,58.94944394,AZO
401,0.615534748,65.01893317,75.77073061,AZO
402,0.60461385,65.06740504,61.87109164,AZO
403,0.593691252,64.86946354,62.18793477,AZO
404,0.582768653,64.5021453,68.42484873,AZO
405,0.571846054,64.06130066,55.40300817,AZO
406,0.560923455,63.6354843,38.42961181,AZO
407,0.550036685,63.2254724,44.56592123,AZO
408,0.539152226,62.77403184,39.03263994,AZO
409,0.528267767,62.25862584,57.23439969,AZO
410,0.517383308,61.75204289,56.35163401,AZO
411,0.506498849,61.3427751,56.97323312,AZO
412,0.4958145,61.09900424,63.40983282,AZO
413,0.485155166,61.03078611,41.69165752,AZO
414,0.474495831,61.13784443,37.23400591,AZO
415,0.463836496,61.41990297,42.46391776,AZO
416,0.453177162,61.87668544,40.71219077,AZO
417,0.442842944,62.5079156,39.563057,AZO
418,0.432571399,63.31089053,40.02502659,AZO
419,0.422299854,64.2402419,57.22377017,AZO
420,0.412028309,65.21417105,59.57363687,AZO
421,0.401756764,66.1722063,54.91473345,AZO
422,0.391897224,67.13363125,59.37074036,AZO
423,0.382148607,68.13557339,61.60028753,AZO
424,0.372399991,69.21889638,53.84555259,AZO
425,0.362651375,70.42800861,64.50749225,AZO
426,0.352902759,71.77633535,66.1946518,AZO
427,0.343617852,73.15280748,63.02961626,AZO
428,0.334498101,74.4179595,57.02672371,AZO
429,0.325378351,75.50142628,61.52741782,AZO
430,0.3162586,76.40567361,53.58812928,AZO
431,0.307138849,77.13664175,57.6889955,AZO
432,0.298503602,77.700271,64.86500839,AZO
433,0.29008923,78.10250165,56.01962831,AZO
434,0.281674858,78.34927397,54.08099248,AZO
435,0.273260487,78.44652825,52.9669544,AZO
436,0.264846115,78.40020477,75.20055585,AZO
437,0.256911272,78.21643113,64.48176,AZO
438,0.249250447,77.90831376,53.00767923,AZO
439,0.241589621,77.49785365,54.51733833,AZO
440,0.233928795,77.00762932,50.11150642,AZO
441,0.226267969,76.46021931,38.2226432,AZO
442,0.219061492,75.87820212,42.45901889,AZO
443,0.212176193,75.28415629,45.61325072,AZO
444,0.205290894,74.70025482,38.43571834,AZO
445,0.198405594,74.12713776,48.80589635,AZO
446,0.191520295,73.5335853,43.00341058,AZO
447,0.185049524,72.88580684,43.90995274,AZO
448,0.178938534,72.16114391,61.45727927,AZO
449,0.172827543,71.41350042,62.80029242,AZO
450,0.166716552,70.7289819,57.32126156,AZO
451,0.160605561,70.19333152,64.28540949,AZO
452,0.154859874,69.85387926,63.14847681,AZO
453,0.149502322,69.69184284,61.17876093,AZO
454,0.14414477,69.68190875,48.599191,AZO
455,0.138787218,69.79876349,48.85117349,AZO
456,0.133429665,70.01709357,52.68465652,AZO
457,0.128383432,70.31163378,57.8028795,AZO
458,0.123742636,70.66320465,48.90940837,AZO
459,0.11910184,71.06457824,38.92551417,AZO
460,0.114461044,71.50991844,43.41154872,AZO
461,0.109820249,71.99333266,53.75701162,AZO
462,0.105435916,72.49881474,61.00491832,AZO
463,0.101463273,72.98864139,62.41588791,AZO
464,0.09749063,73.42247217,55.01463519,AZO
465,0.093517988,73.80723867,50.43713397,AZO
466,0.089545345,74.2585052,63.8325038,AZO
467,0.08577649,74.90703779,53.0787185,AZO
468,0.082415211,75.86909861,57.60800022,AZO
469,0.079053932,77.08900017,61.30305153,AZO
470,0.075692653,78.39851136,54.30888696,AZO
471,0.072331374,79.62753541,51.32761885,AZO
472,0.069125595,80.65730674,51.70642766,AZO
473,0.066314121,81.50761694,56.00100458,AZO
474,0.063502646,82.2214031,38.58564674,AZO
475,0.060691172,82.84159473,40.4527549,AZO
476,0.057879697,83.40129192,57.07511907,AZO
477,0.055181239,83.90445535,55.97127909,AZO
478,0.052856223,84.34967121,47.34177811,AZO
479,0.050531208,84.7355257,46.23353341,AZO
480,0.048206192,85.06060502,42.56531672,AZO
481,0.045881177,85.32349532,58.91095086,AZO
482,0.043633217,85.52233522,53.09425788,AZO
483,0.041732006,85.65373308,59.53288758,AZO
484,0.039830796,85.7139704,53.76259338,AZO
485,0.037929586,85.69932868,58.59420545,AZO
486,0.036028376,85.60533877,66.45203941,AZO
487,0.034174938,85.42470501,69.22577316,AZO
488,0.032637523,85.14946658,61.46417892,AZO
489,0.031100109,84.77166265,42.18249353,AZO
490,0.029562695,84.28333239,35.53056148,AZO
491,0.02802528,83.67651498,56.25883293,AZO
492,0.026512744,82.95691027,50.84481049,AZO
493,0.025283191,82.18969214,56.17811855,AZO
494,0.024053638,81.45621579,62.64272931,AZO
495,0.022824086,80.82208073,51.25029576,AZO
496,0.021594533,80.27911119,49.69785384,AZO
497,0.020372767,79.79755645,56.32524856,AZO
498,0.01940017,79.34766314,54.35837373,AZO
499,0.018427572,78.90020723,45.92568699,AZO
500,0.017454975,78.44523576,48.95032579,AZO
501,0.016482378,77.99709794,54.66625051,AZO
502,0.01550978,77.57169559,53.55476284,AZO
503,0.014744515,77.18493055,59.91270303,AZO
504,0.013983525,76.85066693,58.339066,AZO
505,0.013222535,76.57086792,45.39534922,AZO
506,0.012461545,76.34318857,36.67368269,AZO
507,0.011700555,76.16527799,43.37035284,AZO
508,0.011099398,76.03478528,59.47492178,AZO
509,0.010510402,75.94938722,66.06987208,AZO
510,0.009921406,75.90845288,61.60198877,AZO
511,0.00933241,75.9139933,39.90350254,AZO
512,0.008743414,75.96824901,35.14737234,AZO
513,0.008275706,76.07346056,50.34625383,AZO
514,0.007824726,76.23186847,42.52848602,AZO
515,0.007373747,76.44571329,43.21245133,AZO
516,0.006922768,76.71723554,50.89298314,AZO
517,0.006471788,77.04867577,47.45228476,AZO
518,0.006111395,77.44222505,61.45614674,AZO
519,0.005769782,77.89454131,52.79174719,AZO
520,0.00542817,78.39177089,51.83918028,AZO
521,0.005086557,78.91888451,65.68498696,AZO
522,0.004744944,79.46085291,54.1318348,AZO
523,0.004469908,80.00264682,56.19037955,AZO
524,0.004213894,80.53113832,76.74557819,AZO
525,0.00395788,81.05191833,64.37974348,AZO
526,0.003701866,81.58122038,51.86931732,AZO
527,0.003445852,82.13540077,45.35341088,AZO
528,0.003237972,82.73081583,37.85780694,AZO
529,0.003048142,83.38378032,52.66612116,AZO
530,0.002858313,84.0971003,55.65306387,AZO
531,0.002668484,84.84071905,51.77107666,AZO
532,0.002478654,85.57967818,63.91775863,AZO
533,0.002323043,86.27903625,62.72737984,AZO
534,0.002183776,86.91346021,64.69227365,AZO
535,0.002044509,87.48325111,64.34551908,AZO
536,0.001905242,87.9929387,59.47582778,AZO
537,0.001765975,88.44705271,55.61785987,AZO
538,0.001650612,88.85012281,41.74784843,AZO
539,0.001549516,89.20656861,55.85657277,AZO
540,0.00144842,89.52047972,67.42892528,AZO
541,0.001347324,89.79588409,58.13328228,AZO
542,0.001246228,90.03680967,54.79885817,AZO
543,0.00116153,90.24728442,42.1528577,AZO
544,0.001088914,90.43133629,42.48260194,AZO
545,0.001016298,90.59299325,63.073913,AZO
546,0.000943682,90.73579641,64.53964678,AZO
547,0.000871066,90.85378929,47.26326589,AZO
548,0.000809482,90.93237596,48.96186815,AZO
549,0.000757869,90.95664578,51.0155463,AZO
550,0.000706256,90.91168809,48.47045283,AZO
551,0.000654644,90.78259223,56.59638868,AZO
552,0.000603031,90.55444755,54.03919514,AZO
553,0.000558688,90.21234341,44.03272465,AZO
554,0.000522387,89.74278073,49.95390262,AZO
555,0.000486087,89.16948001,57.55045361,AZO
556,0.000449786,88.5562305,46.9706077,AZO
557,0.000413485,87.96880386,44.3980841,AZO
558,0.000381867,87.46081148,47.76201315,AZO
559,0.000356602,87.02822461,48.70751358,AZO
560,0.000331337,86.64995333,49.36180118,AZO
561,0.000306072,86.30490517,46.90941979,AZO
562,0.000280807,85.9719876,55.98318912,AZO
563,0.000258481,85.63010814,63.42841743,AZO
564,0.00024108,85.25846755,53.91992637,AZO
565,0.000223679,84.84829087,62.57392659,AZO
566,0.000206278,84.40679374,67.12370984,AZO
567,0.000188877,83.94229858,58.44593466,AZO
568,0.000173267,83.46312783,61.3238218,AZO
569,0.000161406,82.97760391,52.8408039,AZO
570,0.000149546,82.49404925,48.98556755,AZO
571,0.000137686,82.02078628,55.64275003,AZO
572,0.000125825,81.56610388,48.0161131,AZO
573,0.000115018,81.13617707,46.17790414,AZO
574,0.000107018,80.73384475,57.39347053,AZO
575,9.90E-05,80.36165173,51.16612358,AZO
576,9.10E-05,80.02214285,54.9258634,AZO
577,8.30E-05,79.71786292,59.05025758,AZO
578,7.56E-05,79.45135677,62.66405052,AZO
579,7.03E-05,79.22516922,63.67058917,AZO
580,6.49E-05,79.04182985,60.01431449,AZO
581,5.96E-05,78.90222588,58.94086485,AZO
582,5.42E-05,78.80415867,55.95049044,AZO
583,4.92E-05,78.74508912,51.12934746,AZO
584,4.57E-05,78.72247811,61.28661105,AZO
585,4.22E-05,78.73378655,70.76914124,AZO
586,3.86E-05,78.77647532,61.52897314,AZO
587,3.51E-05,78.84800532,50.89274915,AZO
588,3.17E-05,78.94583744,42.11825817,AZO
589,2.94E-05,79.06743257,43.22964101,AZO
590,2.71E-05,79.21025444,52.0906124,AZO
591,2.48E-05,79.37253838,56.61309932,AZO
592,2.25E-05,79.55433357,43.29934639,AZO
593,2.03E-05,79.75594961,50.45284356,AZO
594,1.88E-05,79.97769608,52.7198677,AZO
595,1.73E-05,80.21988258,58.18036823,AZO
596,1.58E-05,80.48281868,52.54268748,AZO
597,1.43E-05,80.76681399,58.36692097,AZO
598,1.28E-05,81.07217809,56.15593472,AZO
599,1.18E-05,81.39922056,58.13069732,AZO
600,1.09E-05,81.74825019,55.53633245,AZO
601,9.94E-06,82.11851603,62.00982485,AZO
602,8.98E-06,82.50612577,59.63745715,AZO
603,8.02E-06,82.90660772,51.27593107,AZO
604,7.41E-06,83.31549018,49.07968262,AZO
605,6.80E-06,83.72830147,49.30302432,AZO
606,6.20E-06,84.14056991,61.35218452,AZO
607,5.59E-06,84.54782381,66.09946465,AZO
608,4.99E-06,84.94559146,63.31187431,AZO
609,4.59E-06,85.3294012,44.59831026,AZO
610,4.21E-06,85.69496287,40.25157646,AZO
611,3.83E-06,86.04172353,51.4213658,AZO
612,3.45E-06,86.37263915,55.24773887,AZO
613,3.07E-06,86.69080147,58.70814918,AZO
614,2.81E-06,86.99930225,70.56133459,AZO
615,2.58E-06,87.30123327,47.27483841,AZO
616,2.34E-06,87.59968626,43.09557514,AZO
617,2.11E-06,87.897753,58.82782556,AZO
618,1.87E-06,88.19852525,66.15153668,AZO
619,1.71E-06,88.50509476,54.90462558,AZO
620,1.56E-06,88.81924899,57.60178483,AZO
621,1.42E-06,89.13666711,69.53246021,AZO
622,1.27E-06,89.45124168,63.45641548,AZO
623,1.13E-06,89.75686504,59.12611571,AZO
624,1.03E-06,90.04742952,60.28220403,AZO
625,9.39E-07,90.31682747,67.85129346,AZO
626,8.51E-07,90.55903146,67.45147172,AZO
627,7.62E-07,90.77122536,58.49704994,AZO
628,6.74E-07,90.95481818,66.22160933,AZO
629,6.11E-07,91.1115068,62.60398059,AZO
630,5.58E-07,91.24298809,57.47430743,AZO
631,5.05E-07,91.3509589,54.21329706,AZO
632,4.52E-07,91.43711611,48.00282817,AZO
633,3.99E-07,91.50315658,43.63519455,AZO
634,3.60E-07,91.55073939,49.50832242,AZO
635,3.29E-07,91.57921173,49.35506606,AZO
636,2.97E-07,91.58431146,53.48533251,AZO
637,2.66E-07,91.56146288,51.07955381,AZO
638,2.34E-07,91.50609033,50.19159926,AZO
639,2.10E-07,91.41361812,56.47591545,AZO
640,1.92E-07,91.27947057,51.46490321,AZO
641,1.73E-07,91.099072,59.20490284,AZO
642,1.54E-07,90.86904615,58.34868102,AZO
643,1.36E-07,90.59578377,62.2207326,AZO
644,1.22E-07,90.2904331,46.21168976,AZO
645,1.11E-07,89.9641743,59.16266946,AZO
646,9.98E-08,89.62818752,48.07663328,AZO
647,8.90E-08,89.29365292,50.7509598,AZO
648,7.81E-08,88.97084227,44.24200189,AZO
649,6.96E-08,88.6613291,41.75069324,AZO
650,6.33E-08,88.36184881,52.00546188,AZO
651,5.70E-08,88.06908478,49.22444014,AZO
652,5.07E-08,87.77972035,54.92163125,AZO
653,4.45E-08,87.49043889,55.7501791,AZO
654,3.94E-08,87.19792374,54.19277403,AZO
655,3.58E-08,86.89885826,50.4856319,AZO
656,3.23E-08,86.58992582,41.90947657,AZO
657,2.87E-08,86.26815012,64.58542511,AZO
658,2.51E-08,85.93477345,53.56736175,AZO
659,2.21E-08,85.59388942,47.99194694,AZO
660,2.01E-08,85.24964538,48.38483753,AZO
661,1.81E-08,84.90618867,63.06853591,AZO
662,1.60E-08,84.56766661,64.97835172,AZO
663,1.40E-08,84.23822656,71.52877675,AZO
664,1.23E-08,83.92201502,66.90991714,AZO
665,1.12E-08,83.62166427,54.0747792,AZO
666,1.00E-08,83.33515533,55.91526399,AZO
667,8.88E-09,83.0595791,51.52627986,AZO
668,7.74E-09,82.79202646,55.16853251,AZO
669,6.76E-09,82.52958833,51.22305845,AZO
670,6.13E-09,82.26935559,54.80583319,AZO
671,5.50E-09,82.00841915,66.12221774,AZO
672,4.87E-09,81.74386991,54.82665839,AZO
673,4.24E-09,81.47301087,47.87758295,AZO
674,3.68E-09,81.19759161,59.70277571,AZO
675,3.34E-09,80.92358078,75.56954007,AZO
676,2.99E-09,80.65711362,63.07586699,AZO
677,2.65E-09,80.40432538,47.05429812,AZO
678,2.30E-09,80.17135128,46.13399237,AZO
679,1.99E-09,79.96416764,67.38865007,AZO
680,1.80E-09,79.78456087,58.47469625,AZO
681,1.61E-09,79.62980686,55.97157186,AZO
682,1.42E-09,79.49695841,64.19930782,AZO
683,1.23E-09,79.38306827,52.40177673,AZO
684,1.06E-09,79.28518923,61.23886152,AZO
685,9.60E-10,79.20037404,58.51802623,AZO
686,8.59E-10,79.12567549,44.10241365,AZO
687,7.58E-10,79.05814634,43.59219633,AZO
688,6.57E-10,78.99483937,44.63993109,AZO
689,5.61E-10,78.93347544,42.70091849,AZO
690,5.07E-10,78.8754429,68.73388549,AZO
691,4.53E-10,78.82338195,51.37663724,AZO
692,4.00E-10,78.77993391,44.06425587,AZO
693,3.46E-10,78.74774006,41.76847284,AZO
694,2.94E-10,78.7294417,61.25601857,AZO
695,2.65E-10,78.72768012,53.88134881,AZO
696,2.37E-10,78.74509663,43.58346139,AZO
697,2.09E-10,78.78433252,55.845721,AZO
698,1.80E-10,78.84748195,43.23464881,AZO
699,1.52E-10,78.93287596,60.49866267,AZO
700,1.37E-10,79.0372628,64.28236447,AZO
701,1.23E-10,79.15738521,71.34736515,AZO
702,1.08E-10,79.28998594,53.01616361,AZO
703,9.31E-11,79.43180774,62.15754488,AZO
704,7.84E-11,79.57959334,73.15314227,AZO
705,7.05E-11,79.73008551,52.41377584,AZO
706,6.29E-11,79.88034891,62.19321992,AZO
707,5.52E-11,80.03017628,58.22156775,AZO
708,4.76E-11,80.18073423,39.19066833,AZO
709,4.00E-11,80.33319986,42.40326559,AZO
710,3.58E-11,80.48875025,44.0392725,AZO
711,3.19E-11,80.64856249,41.43513587,AZO
712,2.80E-11,80.81381368,52.93539883,AZO
713,2.41E-11,80.98568089,33.67450644,AZO
714,2.02E-11,81.16534123,48.54996833,AZO
715,1.80E-11,81.35397178,68.09324184,AZO
716,1.60E-11,81.55274773,66.38918265,AZO
717,1.41E-11,81.76226304,51.54299069,AZO
718,1.21E-11,81.98171379,68.00950781,AZO
719,1.01E-11,82.21009015,43.0816323,AZO
720,8.96E-12,82.44638229,67.14580246,AZO
721,7.97E-12,82.6895804,66.91413254,AZO
722,6.99E-12,82.93867467,55.93435948,AZO
723,6.01E-12,83.19265526,60.71931497,AZO
724,5.02E-12,83.45051235,67.34198935,AZO
725,4.41E-12,83.71123614,49.38302114,AZO
726,3.93E-12,83.97381682,58.81871956,AZO
727,3.44E-12,84.23729028,60.32500558,AZO
728,2.95E-12,84.50083106,69.69407636,AZO
729,2.47E-12,84.76363992,36.88705021,AZO
730,2.15E-12,85.0249176,41.88642838,AZO
731,1.92E-12,85.28386486,58.78650944,AZO
732,1.68E-12,85.53968243,44.2993231,AZO
733,1.44E-12,85.79157108,55.39451854,AZO
734,1.20E-12,86.03873155,65.83223189,AZO
735,1.04E-12,86.2803646,51.64864709,AZO
736,9.25E-13,86.51567096,60.76348693,AZO
737,8.09E-13,86.7438514,35.66831229,AZO
738,6.93E-13,86.96410666,68.03072538,AZO
739,5.77E-13,87.17590264,58.11833669,AZO
740,4.98E-13,87.37977879,38.77596295,AZO
741,4.42E-13,87.57654618,54.08956209,AZO
742,3.87E-13,87.76701589,39.06005192,AZO
743,3.31E-13,87.95199902,51.53272819,AZO
744,2.75E-13,88.13230664,41.97162991,AZO
745,2.36E-13,88.30874982,48.32272217,AZO
746,2.09E-13,88.48213967,53.23343591,AZO
747,1.83E-13,88.65328725,55.79098253,AZO
748,1.56E-13,88.82300366,62.53195093,AZO
749,1.30E-13,88.99209997,56.7069605,AZO
750,1.11E-13,89.16105715,58.1805737,AZO
751,9.81E-14,89.32860967,37.85668916,AZO
752,8.57E-14,89.49291656,61.0198892,AZO
753,7.32E-14,89.6521365,67.03276994,AZO
754,6.08E-14,89.80442817,54.28322819,AZO
755,5.13E-14,89.94795026,43.50035255,AZO
756,4.55E-14,90.08086144,46.98430534,AZO
757,3.97E-14,90.20132039,66.11556706,AZO
758,3.39E-14,90.30748579,51.93518393,AZO
759,2.81E-14,90.39753097,61.03374143,AZO
760,2.36E-14,90.47052538,64.01833131,AZO
761,2.09E-14,90.52693763,56.03667078,AZO
762,1.82E-14,90.56735791,62.76873092,AZO
763,1.56E-14,90.5923764,47.0910853,AZO
764,1.29E-14,90.60258326,51.95810719,AZO
765,1.07E-14,90.59856867,66.10690946,AZO
766,9.51E-15,90.58092281,48.25366263,AZO
767,8.29E-15,90.55023585,47.87583363,AZO
768,7.07E-15,90.50709797,37.56002154,AZO
769,5.85E-15,90.45210031,42.70245083,AZO
770,4.84E-15,90.38595109,45.52380506,AZO
771,4.28E-15,90.30958593,53.23670452,AZO
772,3.73E-15,90.22396657,74.18243079,AZO
773,3.18E-15,90.13005476,54.30639186,AZO
774,2.63E-15,90.02881224,84.35402162,AZO
775,2.16E-15,89.92120076,68.00385148,AZO
776,1.91E-15,89.80818207,66.35303301,AZO
777,1.66E-15,89.6907179,50.47188621,AZO
778,1.42E-15,89.56976867,68.68335022,AZO
779,1.17E-15,89.44590667,79.17324292,AZO
780,9.52E-16,89.31878145,56.02777618,AZO
781,8.43E-16,89.18790836,76.60300698,AZO
782,7.34E-16,89.05280276,69.82066523,AZO
783,6.25E-16,88.91298003,50.92349515,AZO
784,5.16E-16,88.76795553,47.70447381,AZO
785,4.16E-16,88.61724462,49.2383568,AZO
786,3.69E-16,88.46036267,60.05294312,AZO
787,3.21E-16,88.29682504,53.14210373,AZO
788,2.73E-16,88.12625459,55.54971105,AZO
789,2.25E-16,87.94987784,27.65919269,AZO
790,1.80E-16,87.77015322,43.63562841,AZO
791,1.59E-16,87.58957075,63.82766043,AZO
792,1.39E-16,87.41062042,43.7510746,AZO
793,1.18E-16,87.23579222,45.13570693,AZO
794,9.73E-17,87.06757616,50.54316354,AZO
795,7.72E-17,86.90846224,36.73201752,AZO
796,6.83E-17,86.76094044,52.57574002,AZO
797,5.94E-17,86.62750077,50.89952691,AZO
798,5.05E-17,86.51063323,55.44749896,AZO
799,4.16E-17,86.41282782,52.72709478,AZO
800,3.27E-17,86.33657453,55.32687087,AZO
300,0.803668182,36.87031204,19741.43301,FTO
301,0.812869025,37.0869012,18421.61958,FTO
302,0.822069869,37.47665926,16880.8792,FTO
303,0.831270712,38.02226855,18216.02706,FTO
304,0.840471556,38.70641142,16273.87438,FTO
305,0.8496724,39.51177018,13596.86179,FTO
306,0.857753675,40.42102718,13452.65911,FTO
307,0.865775398,41.41686474,12553.57476,FTO
308,0.873797121,42.48196521,9816.235054,FTO
309,0.881818845,43.5990109,10075.18535,FTO
310,0.889840568,44.75068416,9053.934998,FTO
311,0.896609197,45.91966731,8735.354535,FTO
312,0.903237029,47.0886427,7233.78691,FTO
313,0.90986486,48.24029264,6487.772159,FTO
314,0.916492692,49.36383752,6062.173322,FTO
315,0.923120523,50.48245085,4933.229267,FTO
316,0.928410342,51.63029369,6461.648503,FTO
317,0.93346123,52.8415327,5359.204134,FTO
318,0.938512117,54.15033452,3319.71724,FTO
319,0.943563005,55.59086398,4406.357845,FTO
320,0.948613893,57.17699807,2607.76743,FTO
321,0.952292334,58.85209586,2759.551854,FTO
322,0.95562332,60.54420476,2171.907543,FTO
323,0.958954305,62.18137221,2378.151107,FTO
324,0.962285291,63.69164564,1499.616652,FTO
325,0.965616277,65.0074042,1405.25516,FTO
326,0.967589806,66.11833827,1236.779942,FTO
327,0.969104735,67.05470834,561.2070935,FTO
328,0.970619664,67.84763259,1259.494457,FTO
329,0.972134593,68.52822921,493.0890614,FTO
330,0.973649523,69.12761641,431.1325321,FTO
331,0.973867529,69.67691236,75.94620866,FTO
332,0.973521655,70.20676392,51.04814737,FTO
333,0.973175782,70.73068695,35.12138361,FTO
334,0.972829908,71.24060954,61.85864243,FTO
335,0.972484035,71.72708215,50.13374093,FTO
336,0.970940944,72.18065524,41.87920609,FTO
337,0.968743126,72.59187926,64.65317751,FTO
338,0.966545308,72.95130467,63.88227231,FTO
339,0.96434749,73.24948192,40.63483406,FTO
340,0.962149672,73.47703208,48.90519242,FTO
341,0.958885176,73.63056895,37.30313521,FTO
342,0.954897508,73.71717657,47.14797222,FTO
343,0.95090984,73.74499348,64.3323044,FTO
344,0.946922173,73.72215823,47.60538455,FTO
345,0.942934505,73.65680934,53.08636458,FTO
346,0.938031879,73.55708535,57.12359448,FTO
347,0.932366787,73.4311248,66.89067184,FTO
348,0.926701696,73.28706373,56.89079556,FTO
349,0.921036604,73.1321832,49.40793459,FTO
350,0.915371512,72.9716649,54.1820823,FTO
351,0.908954133,72.8103741,75.6204564,FTO
352,0.901769113,72.65317609,50.38724158,FTO
353,0.894584093,72.50493616,45.11877963,FTO
354,0.887399074,72.3705196,51.17735932,FTO
355,0.880214054,72.25479167,50.60577383,FTO
356,0.872440311,72.16261768,51.02647593,FTO
357,0.863930664,72.09866328,57.96722523,FTO
358,0.855421017,72.0645111,83.46064539,FTO
359,0.84691137,72.05932035,51.19420737,FTO
360,0.838401722,72.08218492,53.59630359,FTO
361,0.829458611,72.13219873,55.03639306,FTO
362,0.819848632,72.20845567,65.04069669,FTO
363,0.810238652,72.31004965,63.23962272,FTO
364,0.800628673,72.43607456,50.1368843,FTO
365,0.791018693,72.58562431,64.11206155,FTO
366,0.781114447,72.75779281,57.01136769,FTO
367,0.77064763,72.95167395,35.35387831,FTO
368,0.760180814,73.16635711,55.81891347,FTO
369,0.749713997,73.40060932,57.6773977,FTO
370,0.739247181,73.65266644,60.61214074,FTO
371,0.728603339,73.9207147,63.2922595,FTO
